Values for Sample F 
The total number of words = 2987998
The total number of distinct = 45971
The popular treshold words = 2299
The common treshold 1 words = 21836
The common treshold 2 words = 24135
____________________________________________________________________________________________________________
Table for the top values
+--------------+------+----+
|          Word| Count|Rank|
|          mere|   155|1667|
|        silent|   155|1668|
|    compliance|   155|1669|
|        posted|   155|1670|
|         devil|   155|1671|
|         spoil|   155|1672|
|        giveth|   155|1673|
|         henry|   154|1674|
|          york|   154|1675|
|   destruction|   154|1676|
|       address|   154|1677|
|       chinese|   154|1678|
|     advantage|   154|1679|
|      practice|   154|1680|
|       natives|   154|1681|
|         fetch|   154|1682|
|          gray|   153|1683|
|     difficult|   153|1684|
|          shop|   153|1685|
|          bell|   153|1686|
|         broad|   153|1687|
|       flowers|   153|1688|
|       tribute|   153|1689|
|         bowed|   153|1690|
|      jeremiah|   153|1691|
|      suffered|   152|1692|
|        period|   152|1693|
|  satisfaction|   152|1694|
|        duties|   152|1695|
|           job|   152|1696|
|          hung|   152|1697|
|           sum|   152|1698|
|    additional|   152|1699|
|      watching|   152|1700|
|       thither|   152|1701|
|        degree|   152|1702|
|        supper|   152|1703|
|     breakfast|   152|1704|
|       gabriel|   152|1705|
|        depart|   151|1706|
|         signs|   151|1707|
|     carefully|   151|1708|
|          mark|   151|1709|
|        driven|   151|1710|
|          guns|   151|1711|
|      occurred|   151|1712|
|   continually|   151|1713|
|      everyone|   151|1714|
|          sore|   151|1715|
|      napoleon|   150|1716|
|       younger|   150|1717|
|        indian|   150|1718|
|       regular|   150|1719|
|        failed|   150|1720|
|       exactly|   150|1721|
|         smith|   150|1722|
|        sunday|   150|1723|
|          loss|   150|1724|
|         cover|   150|1725|
|          bank|   150|1726|
|      mistress|   150|1727|
|        vanity|   150|1728|
|         cloud|   150|1729|
|         cease|   150|1730|
|      gentiles|   150|1731|
|      manifest|   150|1732|
|         civil|   149|1733|
|          yard|   149|1734|
|      american|   149|1735|
|        bishop|   149|1736|
|         ended|   149|1737|
|          crew|   149|1738|
|       passing|   149|1739|
|        helped|   149|1740|
|         walls|   149|1741|
|        moving|   149|1742|
|       excited|   149|1743|
|     judgments|   149|1744|
|        shewed|   149|1745|
|       special|   148|1746|
|     principal|   148|1747|
|        partly|   148|1748|
|         fault|   148|1749|
|         yours|   148|1750|
|     presented|   148|1751|
|           row|   148|1752|
|         flock|   148|1753|
|          raft|   148|1754|
|       created|   147|1755|
|       dollars|   147|1756|
|       serious|   147|1757|
|         prove|   147|1758|
|         souls|   147|1759|
|      learning|   147|1760|
|     shoulders|   147|1761|
|      violence|   147|1762|
|        health|   146|1763|
|       hanging|   146|1764|
|          fail|   146|1765|
|        secure|   146|1766|
|         witch|   146|1767|
|       clearly|   146|1768|
|       express|   146|1769|
|          maid|   146|1770|
|          ring|   146|1771|
|       whereas|   146|1772|
|           wee|   146|1773|
|   interesting|   145|1774|
|        fought|   145|1775|
|        asking|   145|1776|
|  particularly|   145|1777|
|       calling|   145|1778|
|       evident|   145|1779|
|           etc|   145|1780|
|     strangers|   145|1781|
|      argument|   145|1782|
|       printed|   145|1783|
|        remove|   145|1784|
|     relations|   145|1785|
|      innocent|   145|1786|
|          thin|   145|1787|
|        riches|   145|1788|
|          silk|   145|1789|
|          bird|   145|1790|
|        washed|   145|1791|
|      manasseh|   145|1792|
|           don|   144|1793|
|       mission|   144|1794|
|          bent|   144|1795|
|       windows|   144|1796|
|         style|   144|1797|
|        simply|   144|1798|
|        perish|   144|1799|
|       whereby|   144|1800|
|         kitty|   144|1801|
|       soldier|   143|1802|
|         taste|   143|1803|
|          grow|   143|1804|
|          beat|   143|1805|
|         moral|   143|1806|
|         needs|   143|1807|
|     creatures|   143|1808|
|      troubled|   143|1809|
|         isaac|   143|1810|
|         grand|   142|1811|
|        formed|   142|1812|
|        breach|   142|1813|
|       william|   142|1814|
|          flat|   142|1815|
|           fly|   142|1816|
|          size|   142|1817|
|             ||   142|1818|
|             j|   141|1819|
|          lies|   141|1820|
|      measures|   141|1821|
|       granted|   141|1822|
|      physical|   141|1823|
|        seized|   141|1824|
|       ancient|   141|1825|
|        plenty|   141|1826|
|      congress|   141|1827|
|      numbered|   141|1828|
|     surprised|   141|1829|
|        custom|   141|1830|
|       burning|   141|1831|
|         crime|   141|1832|
|           woe|   141|1833|
|   encomiendas|   141|1834|
|       attempt|   140|1835|
|        troops|   140|1836|
|        prison|   140|1837|
|      struggle|   140|1838|
|         class|   140|1839|
|          busy|   140|1840|
|       wrought|   140|1841|
|     intention|   140|1842|
|          snow|   140|1843|
|        higher|   140|1844|
|         burst|   140|1845|
|   replacement|   140|1846|
|        profit|   140|1847|
|      garments|   140|1848|
|        laying|   140|1849|
|   everlasting|   140|1850|
|       govinda|   140|1851|
|          date|   139|1852|
|      southern|   139|1853|
|    christians|   139|1854|
|   countenance|   139|1855|
|         lower|   139|1856|
|         bones|   139|1857|
|      friendly|   139|1858|
|         awake|   139|1859|
|     exclaimed|   139|1860|
|      statutes|   139|1861|
|        candle|   139|1862|
|       escaped|   138|1863|
|         avoid|   138|1864|
|     stretched|   138|1865|
|      constant|   138|1866|
|      election|   138|1867|
|       seventy|   138|1868|
|       farther|   138|1869|
|         rooms|   138|1870|
|       beloved|   138|1871|
|      remarked|   138|1872|
|        divine|   138|1873|
|        weight|   138|1874|
|  consequences|   138|1875|
|        verily|   138|1876|
|         goeth|   138|1877|
|      hezekiah|   138|1878|
|       fashion|   137|1879|
|          post|   137|1880|
|      expenses|   137|1881|
|       follows|   137|1882|
|       quarter|   137|1883|
|          fish|   137|1884|
|      wondered|   137|1885|
|     whispered|   137|1886|
|         stars|   137|1887|
|        gently|   137|1888|
|         woods|   137|1889|
|         gifts|   137|1890|
|          jane|   137|1891|
|         wants|   137|1892|
|    wickedness|   137|1893|
|          joab|   137|1894|
|   imagination|   136|1895|
|         catch|   136|1896|
|          spot|   136|1897|
|       mention|   136|1898|
|      regarded|   136|1899|
|      familiar|   136|1900|
|       forgive|   136|1901|
|        stayed|   136|1902|
|      slightly|   136|1903|
|      province|   136|1904|
|          hers|   136|1905|
|      actually|   136|1906|
|     thousands|   135|1907|
|       supreme|   135|1908|
|        armies|   135|1909|
|        amount|   135|1910|
|     curiosity|   135|1911|
|          sell|   135|1912|
|         drank|   135|1913|
|          pure|   135|1914|
|       located|   135|1915|
|      kindness|   135|1916|
|        affair|   135|1917|
|      jonathan|   135|1918|
|   comfortable|   135|1919|
|     testament|   135|1920|
|     sanctuary|   135|1921|
|          wear|   134|1922|
|       smiling|   134|1923|
|       playing|   134|1924|
|      continue|   134|1925|
|           rod|   134|1926|
|         drunk|   134|1927|
|     neighbour|   134|1928|
|       perform|   133|1929|
|      proposed|   133|1930|
|         boots|   133|1931|
|      ordinary|   133|1932|
|     expressed|   133|1933|
|          fees|   133|1934|
|     providing|   133|1935|
|           mad|   133|1936|
|       samaria|   133|1937|
|        begged|   132|1938|
|       reasons|   132|1939|
|       protect|   132|1940|
|         count|   132|1941|
|           cup|   132|1942|
|          slow|   132|1943|
|      branches|   132|1944|
|          song|   132|1945|
|          suit|   132|1946|
|        esther|   132|1947|
|      tributes|   132|1948|
|       equally|   131|1949|
|      powerful|   131|1950|
|     spaniards|   131|1951|
|       cutting|   131|1952|
|    impression|   131|1953|
|          game|   131|1954|
|        dreams|   131|1955|
|      preserve|   131|1956|
|        paying|   131|1957|
|    excitement|   131|1958|
|          weak|   131|1959|
|          lane|   131|1960|
|     necessity|   131|1961|
|        tribes|   131|1962|
|      feelings|   130|1963|
|        seldom|   130|1964|
|          race|   130|1965|
|         hated|   130|1966|
|       grounds|   130|1967|
|      editions|   130|1968|
|         merry|   130|1969|
|         shoes|   130|1970|
|        images|   130|1971|
|       incense|   130|1972|
|      anywhere|   129|1973|
|         fifth|   129|1974|
|         shirt|   129|1975|
|        breast|   129|1976|
|        thrust|   129|1977|
|      opposite|   129|1978|
|         birth|   129|1979|
|     delighted|   129|1980|
|     ignorance|   129|1981|
|      laughter|   129|1982|
|     testimony|   129|1983|
|        excuse|   129|1984|
|     education|   129|1985|
|         maybe|   129|1986|
| extraordinary|   129|1987|
|          lust|   129|1988|
|      reckoned|   129|1989|
|        sinned|   129|1990|
|            re|   128|1991|
|       enjoyed|   128|1992|
|       visited|   128|1993|
|        thrown|   128|1994|
|        direct|   128|1995|
|         stage|   128|1996|
|          bill|   128|1997|
|         smell|   128|1998|
|       request|   128|1999|
|       contact|   128|2000|
|       damages|   128|2001|
|          ease|   128|2002|
|    frightened|   128|2003|
|       drawing|   128|2004|
|         evill|   128|2005|
|         sperm|   128|2006|
|        online|   127|2007|
| distinguished|   127|2008|
|        powers|   127|2009|
|     situation|   127|2010|
|     direction|   127|2011|
|        decree|   127|2012|
|       opening|   127|2013|
|        listen|   127|2014|
|      mischief|   127|2015|
|       stanton|   127|2016|
|          kate|   127|2017|
|      included|   126|2018|
|       wounded|   126|2019|
|        europe|   126|2020|
|        thomas|   126|2021|
|      dreadful|   126|2022|
|        coffin|   126|2023|
|         chase|   126|2024|
|    protection|   125|2025|
|          oath|   125|2026|
|         weary|   125|2027|
|        credit|   125|2028|
|             d|   125|2029|
|      repeated|   125|2030|
|        report|   125|2031|
|     professor|   125|2032|
|     increased|   125|2033|
|        holder|   125|2034|
|        virtue|   125|2035|
|         laura|   125|2036|
|      passions|   125|2037|
|      teaching|   125|2038|
|       chamber|   125|2039|
|     happiness|   125|2040|
|        rulers|   125|2041|
|     bracknell|   125|2042|
|       treated|   124|2043|
|        active|   124|2044|
|          bore|   124|2045|
|         birds|   124|2046|
|         store|   124|2047|
|    absolutely|   124|2048|
|          hero|   124|2049|
|         brave|   124|2050|
|             w|   124|2051|
|         yards|   124|2052|
|         waste|   124|2053|
|         awful|   124|2054|
|           tea|   124|2055|
|        burden|   124|2056|
|    displaying|   124|2057|
|         swift|   124|2058|
|        injury|   124|2059|
|      upstairs|   124|2060|
|        plague|   124|2061|
|      fighting|   123|2062|
|   consequence|   123|2063|
|           aid|   123|2064|
|          tied|   123|2065|
|       america|   123|2066|
|         favor|   123|2067|
|     executive|   123|2068|
|             m|   123|2069|
|       pointed|   123|2070|
|             u|   123|2071|
|        events|   123|2072|
|        appeal|   123|2073|
|        lawyer|   123|2074|
|          fill|   123|2075|
|       suburbs|   123|2076|
|       pulling|   123|2077|
|       slipped|   123|2078|
|       exalted|   123|2079|
|         grief|   123|2080|
|          pity|   123|2081|
|    astonished|   123|2082|
|       torvald|   123|2083|
|         smite|   123|2084|
|     audiencia|   123|2085|
|       camille|   123|2086|
|      campaign|   122|2087|
|         lands|   122|2088|
|         swear|   122|2089|
|       falling|   122|2090|
|       imagine|   122|2091|
|        honest|   122|2092|
|        social|   122|2093|
|        estate|   122|2094|
|        rolled|   122|2095|
|     listening|   122|2096|
|        slaves|   122|2097|
|         price|   122|2098|
|          rate|   122|2099|
|       charles|   122|2100|
|  acquaintance|   122|2101|
|      treasury|   122|2102|
|          nigh|   122|2103|
|           bag|   122|2104|
|          slay|   122|2105|
|         didst|   122|2106|
|     published|   121|2107|
|        square|   121|2108|
|       appears|   121|2109|
|    interested|   121|2110|
|       bearing|   121|2111|
|          main|   121|2112|
|       mistake|   121|2113|
|      contract|   121|2114|
|          site|   121|2115|
|          rome|   121|2116|
|     substance|   121|2117|
|       growing|   121|2118|
|       kissing|   121|2119|
|        choice|   120|2120|
|         legal|   120|2121|
|      patience|   120|2122|
|    reputation|   120|2123|
|         noble|   120|2124|
|          text|   120|2125|
|        gentle|   120|2126|
|         issue|   120|2127|
|    frequently|   120|2128|
|        method|   120|2129|
|     immediate|   120|2130|
|        pardon|   120|2131|
|     gradually|   120|2132|
|        louise|   120|2133|
|          tent|   120|2134|
|        hither|   120|2135|
|        hungry|   120|2136|
|       assyria|   120|2137|
|          join|   119|2138|
|         staff|   119|2139|
|     occasions|   119|2140|
|           won|   119|2141|
|      discover|   119|2142|
|      creating|   119|2143|
|        winter|   119|2144|
|      possibly|   119|2145|
|        bitter|   119|2146|
|         throw|   119|2147|
|    principles|   119|2148|
|         verse|   119|2149|
|         hurry|   119|2150|
|        status|   119|2151|
|         pages|   119|2152|
|          feed|   119|2153|
|     wherewith|   119|2154|
|             p|   118|2155|
|        kindly|   118|2156|
|        voyage|   118|2157|
|         shown|   118|2158|
|    assistance|   118|2159|
|        voices|   118|2160|
|       anxiety|   118|2161|
|       ability|   118|2162|
|       victory|   118|2163|
|        deeply|   118|2164|
|administration|   118|2165|
|         ahead|   118|2166|
|         abide|   118|2167|
|       copying|   118|2168|
|  requirements|   118|2169|
|        damage|   118|2170|
|        points|   118|2171|
|        poured|   118|2172|
|          male|   118|2173|
|         shake|   118|2174|
|         stead|   118|2175|
|    remarkable|   117|2176|
|       colonel|   117|2177|
|      obtained|   117|2178|
|      informed|   117|2179|
|         nurse|   117|2180|
|        entire|   117|2181|
|           sky|   117|2182|
|        hidden|   117|2183|
|      franklin|   117|2184|
|     suffering|   117|2185|
|        walker|   117|2186|
|      consumed|   117|2187|
|       produce|   117|2188|
|          flew|   117|2189|
|         wings|   117|2190|
|         idols|   117|2191|
|       foreign|   116|2192|
|       council|   116|2193|
|         chose|   116|2194|
|          firm|   116|2195|
|         utter|   116|2196|
|      complete|   116|2197|
|         stock|   116|2198|
|        angels|   116|2199|
|      goodness|   116|2200|
|          fury|   116|2201|
|        career|   115|2202|
|         apart|   115|2203|
|         hence|   115|2204|
|           wit|   115|2205|
|   explanation|   115|2206|
|        punish|   115|2207|
|        demand|   115|2208|
|        season|   115|2209|
|       beneath|   115|2210|
|    reasonable|   115|2211|
|     household|   115|2212|
|          shed|   115|2213|
|        solemn|   115|2214|
|      chariots|   115|2215|
|        nearer|   114|2216|
|         haste|   114|2217|
|       invited|   114|2218|
|         spare|   114|2219|
|        eleven|   114|2220|
|  constitution|   114|2221|
|        govern|   114|2222|
|        gospel|   114|2223|
|      reproach|   113|2224|
|            ii|   113|2225|
|   accompanied|   113|2226|
|     brilliant|   113|2227|
|         plate|   113|2228|
|       popular|   113|2229|
|         faint|   113|2230|
|         upper|   113|2231|
|        county|   113|2232|
|     succeeded|   113|2233|
|        defect|   113|2234|
|         drove|   113|2235|
|        defend|   113|2236|
|    convention|   113|2237|
|         curse|   113|2238|
|           cap|   113|2239|
|      eighteen|   112|2240|
|         older|   112|2241|
|       proceed|   112|2242|
|       highest|   112|2243|
|    introduced|   112|2244|
|            la|   112|2245|
|    importance|   112|2246|
|       welcome|   112|2247|
|         rough|   112|2248|
|        tables|   112|2249|
|        render|   112|2250|
|        double|   112|2251|
|        format|   112|2252|
|       sending|   112|2253|
|     charlotte|   112|2254|
|        eating|   112|2255|
|         stick|   112|2256|
|           bob|   112|2257|
|          flee|   112|2258|
|       quality|   111|2259|
|       content|   111|2260|
|       earnest|   111|2261|
|      carrying|   111|2262|
|        nights|   111|2263|
|        loving|   111|2264|
|     suggested|   111|2265|
|          cave|   111|2266|
|          oxen|   111|2267|
|         hopes|   111|2268|
|     evidently|   111|2269|
|        thinks|   111|2270|
|        useful|   111|2271|
|        knowed|   111|2272|
|         warre|   111|2273|
|  encomenderos|   111|2274|
|     performed|   110|2275|
|         speed|   110|2276|
|      sleeping|   110|2277|
|    completely|   110|2278|
|        unjust|   110|2279|
|       pressed|   110|2280|
|        attend|   110|2281|
|        commit|   110|2282|
|         minds|   110|2283|
|         shape|   110|2284|
|        seward|   110|2285|
|        animal|   109|2286|
|         space|   109|2287|
|      sympathy|   109|2288|
|      citizens|   109|2289|
|     separated|   109|2290|
|    admiration|   109|2291|
|           key|   109|2292|
|         straw|   109|2293|
|        mayest|   109|2294|
|     firstborn|   109|2295|
|    commission|   108|2296|
|        reader|   108|2297|
|       setting|   108|2298|
|         funny|   108|2299|
+--------------+------+----+

Table for the mid values

+----------------+-----+-----+
|            Word|Count| Rank|
+----------------+-----+-----+
|           titan|    3|21836|
|     celebrities|    3|21837|
|   qualification|    3|21838|
|     assiduously|    3|21839|
|          brands|    3|21840|
|      peacemaker|    3|21841|
|        roughest|    3|21842|
|         scalped|    3|21843|
|           scalp|    3|21844|
|          expire|    3|21845|
|           dixon|    3|21846|
|          tariff|    3|21847|
|         radford|    3|21848|
|     injunctions|    3|21849|
|      dismounted|    3|21850|
|           pithy|    3|21851|
|          godbey|    3|21852|
|        justices|    3|21853|
|          juries|    3|21854|
|        talented|    3|21855|
|        founding|    3|21856|
|          bowlin|    3|21857|
|     undisguised|    3|21858|
|    backwoodsman|    3|21859|
|          armful|    3|21860|
|         stunted|    3|21861|
|     pretentious|    3|21862|
|        trudging|    3|21863|
|    perpetuation|    3|21864|
|        imputing|    3|21865|
|       colleague|    3|21866|
|           eaton|    3|21867|
|         grouped|    3|21868|
|       judiciary|    3|21869|
|       liveliest|    3|21870|
|        outgrown|    3|21871|
|        harangue|    3|21872|
|      ridiculing|    3|21873|
|           gavel|    3|21874|
|         thumped|    3|21875|
|            imps|    3|21876|
|         elevate|    3|21877|
|     intimidated|    3|21878|
|          disarm|    3|21879|
|      broadsword|    3|21880|
|     derangement|    3|21881|
|       episcopal|    3|21882|
|      cartwright|    3|21883|
|          toombs|    3|21884|
|         preston|    3|21885|
|      refutation|    3|21886|
|          midway|    3|21887|
|      ungenerous|    3|21888|
|          duster|    3|21889|
|      transpired|    3|21890|
|          defies|    3|21891|
|    developments|    3|21892|
|     respectably|    3|21893|
|         wallace|    3|21894|
|         grizzly|    3|21895|
|      cadaverous|    3|21896|
|        reveries|    3|21897|
|     momentarily|    3|21898|
|       pertinent|    3|21899|
|   paterfamilias|    3|21900|
|        overcast|    3|21901|
|           album|    3|21902|
|        availing|    3|21903|
|        arcturus|    3|21904|
|    indebtedness|    3|21905|
|     shelbyville|    3|21906|
|         forties|    3|21907|
|   misunderstand|    3|21908|
|      broadcloth|    3|21909|
|    ascertaining|    3|21910|
|           knack|    3|21911|
|       dictation|    3|21912|
|         thumbed|    3|21913|
|   discrepancies|    3|21914|
|       sprightly|    3|21915|
|     compactness|    3|21916|
|         probity|    3|21917|
|  misrepresented|    3|21918|
|         concede|    3|21919|
|            ably|    3|21920|
|           mazes|    3|21921|
|        cheapest|    3|21922|
|       pointedly|    3|21923|
|      emigrating|    3|21924|
|           alloy|    3|21925|
|    unanswerable|    3|21926|
|          pettit|    3|21927|
|     consistency|    3|21928|
|         trailed|    3|21929|
|            hoyt|    3|21930|
|           selby|    3|21931|
|     congressmen|    3|21932|
|         unmixed|    3|21933|
|         adjourn|    3|21934|
|           curdy|    3|21935|
|            ogle|    3|21936|
|      harvesting|    3|21937|
|         moncure|    3|21938|
|         vaulted|    3|21939|
|       spokesmen|    3|21940|
|         divined|    3|21941|
|         fraught|    3|21942|
|          blaine|    3|21943|
|           terse|    3|21944|
|   congratulated|    3|21945|
|         jocular|    3|21946|
|      transcript|    3|21947|
|        barouche|    3|21948|
|        evasions|    3|21949|
|        grizzled|    3|21950|
|           noyes|    3|21951|
|      impressing|    3|21952|
|          rarest|    3|21953|
|     missourians|    3|21954|
|      improvised|    3|21955|
|        saluting|    3|21956|
|         staging|    3|21957|
|       sharpness|    3|21958|
|      immobility|    3|21959|
|      engendered|    3|21960|
|       advocated|    3|21961|
|   imperturbable|    3|21962|
|   personalities|    3|21963|
|    metropolitan|    3|21964|
|       slandered|    3|21965|
|        brainard|    3|21966|
|        hartford|    3|21967|
|        humorist|    3|21968|
|            yale|    3|21969|
|     adjournment|    3|21970|
|         oglesby|    3|21971|
|        seconded|    3|21972|
|     bewildering|    3|21973|
|        clamored|    3|21974|
|     acclamation|    3|21975|
|       unskilled|    3|21976|
|    vociferously|    3|21977|
|          evarts|    3|21978|
|            carl|    3|21979|
|          schurz|    3|21980|
|     telegraphic|    3|21981|
|      responding|    3|21982|
|        funniest|    3|21983|
|   unpretentious|    3|21984|
|         stacked|    3|21985|
|       scholarly|    3|21986|
|         hossack|    3|21987|
|         fatuous|    3|21988|
|           piatt|    3|21989|
|          secede|    3|21990|
| administrations|    3|21991|
|       vindicate|    3|21992|
|      indelicate|    3|21993|
|   importunities|    3|21994|
|        unmarked|    3|21995|
|    indianapolis|    3|21996|
|          dexter|    3|21997|
|       emphasize|    3|21998|
|    southwestern|    3|21999|
|        mcelrath|    3|22000|
|           allan|    3|22001|
|       pinkerton|    3|22002|
|         surging|    3|22003|
|   metamorphosed|    3|22004|
|         wigfall|    3|22005|
|      endangered|    3|22006|
|         organic|    3|22007|
|     termination|    3|22008|
|    conspirators|    3|22009|
|         jostled|    3|22010|
|    accumulating|    3|22011|
|indiscriminately|    3|22012|
|          nubbin|    3|22013|
|         arduous|    3|22014|
|          gobble|    3|22015|
|      carolinian|    3|22016|
|        prodigal|    3|22017|
|     marvelously|    3|22018|
|         bankers|    3|22019|
|          perley|    3|22020|
|    surveillance|    3|22021|
|        furrowed|    3|22022|
|         cassius|    3|22023|
|     inspections|    3|22024|
|       aggregate|    3|22025|
|         affixed|    3|22026|
|     irreparable|    3|22027|
|     efficiently|    3|22028|
|     conformably|    3|22029|
|       pursuance|    3|22030|
|        tortugas|    3|22031|
|            rosa|    3|22032|
|     authorizing|    3|22033|
|      fortresses|    3|22034|
|           repel|    3|22035|
|       frustrate|    3|22036|
|      traitorous|    3|22037|
|           atlas|    3|22038|
| distinguishable|    3|22039|
|      sepulchral|    3|22040|
|         outlook|    3|22041|
|      singleness|    3|22042|
|            pall|    3|22043|
|          milroy|    3|22044|
|        affright|    3|22045|
|           meigs|    3|22046|
| insurrectionary|    3|22047|
|          dewitt|    3|22048|
|              ob|    3|22049|
|        savannah|    3|22050|
|           balmy|    3|22051|
|         lossing|    3|22052|
|      rejoicings|    3|22053|
|      disclaimed|    3|22054|
|            pill|    3|22055|
|  embarrassments|    3|22056|
|           avert|    3|22057|
|        feasible|    3|22058|
|       committal|    3|22059|
|      noteworthy|    3|22060|
|      groundless|    3|22061|
|      gorgeously|    3|22062|
|           spurs|    3|22063|
|          dimmed|    3|22064|
|       envelopes|    3|22065|
|           kelly|    3|22066|
|characterization|    3|22067|
|         hapgood|    3|22068|
|        survival|    3|22069|
|     indignities|    3|22070|
|     emergencies|    3|22071|
|           morse|    3|22072|
|       concerted|    3|22073|
|       intruders|    3|22074|
|     overmatched|    3|22075|
|          splint|    3|22076|
|     discernment|    3|22077|
|           lanky|    3|22078|
|          invest|    3|22079|
|      irrelevant|    3|22080|
|           waive|    3|22081|
|   intrenchments|    3|22082|
|     overcrowded|    3|22083|
|        adjutant|    3|22084|
|         beguile|    3|22085|
|        relished|    3|22086|
|       guerillas|    3|22087|
|          wooded|    3|22088|
|      reinstated|    3|22089|
|    pleasantness|    3|22090|
|      mitigation|    3|22091|
|       producers|    3|22092|
|       citations|    3|22093|
|     emancipated|    3|22094|
|      prosecuted|    3|22095|
|       designate|    3|22096|
|        postpone|    3|22097|
|       disasters|    3|22098|
|          meanly|    3|22099|
|        sanitary|    3|22100|
|      appliances|    3|22101|
|         hobbled|    3|22102|
|          blanks|    3|22103|
|   quartermaster|    3|22104|
|        demurred|    3|22105|
|      contesting|    3|22106|
|       pestilent|    3|22107|
|  discriminating|    3|22108|
|            pont|    3|22109|
|        farragut|    3|22110|
|          graved|    3|22111|
|            dale|    3|22112|
|       petroleum|    3|22113|
|       humorists|    3|22114|
|            bard|    3|22115|
|       norwegian|    3|22116|
|        pierpont|    3|22117|
|         rockets|    3|22118|
|         defrees|    3|22119|
|        lettered|    3|22120|
|    alphabetical|    3|22121|
|     compartment|    3|22122|
|       evergreen|    3|22123|
|       intruding|    3|22124|
|          spruce|    3|22125|
|         creates|    3|22126|
|        workings|    3|22127|
|         puppies|    3|22128|
|        devising|    3|22129|
|       grappling|    3|22130|
|       dictators|    3|22131|
|           wager|    3|22132|
|           flank|    3|22133|
|           shirk|    3|22134|
|         marshes|    3|22135|
|      counteract|    3|22136|
|       hazardous|    3|22137|
|        coursing|    3|22138|
|       pemberton|    3|22139|
|       exuberant|    3|22140|
|     celebration|    3|22141|
|       motioning|    3|22142|
|    capitulation|    3|22143|
|           timed|    3|22144|
|         shuttle|    3|22145|
|      sojourning|    3|22146|
|   interposition|    3|22147|
|      majorities|    3|22148|
|        briefest|    3|22149|
|    photographer|    3|22150|
|      meditating|    3|22151|
|            fuse|    3|22152|
|    reciprocated|    3|22153|
|       greenleaf|    3|22154|
|    renomination|    3|22155|
|     skirmishing|    3|22156|
|      transacted|    3|22157|
|      twittering|    3|22158|
|        joyously|    3|22159|
|           tweet|    3|22160|
|         defeats|    3|22161|
|              wm|    3|22162|
|    businesslike|    3|22163|
|           massa|    3|22164|
|   intelligently|    3|22165|
|      millstones|    3|22166|
|             vim|    3|22167|
|         marines|    3|22168|
|          widout|    3|22169|
|      evacuation|    3|22170|
|         shepley|    3|22171|
|           dixie|    3|22172|
|      residences|    3|22173|
|     conventions|    3|22174|
|        disarmed|    3|22175|
|        inducing|    3|22176|
|            curb|    3|22177|
|    interchanged|    3|22178|
|       festooned|    3|22179|
|       perchance|    3|22180|
|       redoubled|    3|22181|
|     pandemonium|    3|22182|
|          paints|    3|22183|
|          barnes|    3|22184|
| contemporaneous|    3|22185|
|           verdi|    3|22186|
|        expiring|    3|22187|
|         fateful|    3|22188|
|      operatives|    3|22189|
|           knobs|    3|22190|
|       bewailing|    3|22191|
|          debris|    3|22192|
|       darkening|    3|22193|
|     ejaculation|    3|22194|
|     blasphemous|    3|22195|
|      consulship|    3|22196|
|        compares|    3|22197|
|         rescues|    3|22198|
|         thrills|    3|22199|
|          dupont|    3|22200|
|        presides|    3|22201|
|          blames|    3|22202|
|        declines|    3|22203|
|         geology|    3|22204|
|       nicknames|    3|22205|
|      entertains|    3|22206|
|           terry|    3|22207|
|         lesslie|    3|22208|
|       moralizes|    3|22209|
|        plunders|    3|22210|
|      retrospect|    3|22211|
|           xliii|    3|22212|
|            begs|    3|22213|
|            rime|    3|22214|
|        accented|    3|22215|
|         variant|    3|22216|
|          flavor|    3|22217|
|      ruthlessly|    3|22218|
|         stepper|    3|22219|
|         devours|    3|22220|
|           pours|    3|22221|
|           weeps|    3|22222|
|   inexpressible|    3|22223|
|              sw|    3|22224|
|       finnsburg|    3|22225|
|    alliterative|    3|22226|
|      progenitor|    3|22227|
|         ingwins|    3|22228|
|       heatholaf|    3|22229|
|          gothic|    3|22230|
|     heathobards|    3|22231|
|           weder|    3|22232|
|         garmund|    3|22233|
|        freaware|    3|22234|
|            elan|    3|22235|
|        daneland|    3|22236|
|          fitela|    3|22237|
|          wonred|    3|22238|
|             eke|    3|22239|
|             fey|    3|22240|
|        henchman|    3|22241|
|            holm|    3|22242|
|            naze|    3|22243|
|        tapestry|    3|22244|
|          weeded|    3|22245|
|          whilom|    3|22246|
|            wend|    3|22247|
|         stemmèd|    3|22248|
|        superbly|    3|22249|
|       consigned|    3|22250|
|         context|    3|22251|
|          lodges|    3|22252|
|     unremitting|    3|22253|
|             obj|    3|22254|
|          warmen|    3|22255|
|          necked|    3|22256|
|       despoiler|    3|22257|
|       troublous|    3|22258|
|        stallion|    3|22259|
|         bosomed|    3|22260|
|          visors|    3|22261|
|  aforementioned|    3|22262|
|          pebble|    3|22263|
|         glisten|    3|22264|
|            hues|    3|22265|
|      numberless|    3|22266|
|         needest|    3|22267|
|              ic|    3|22268|
|            ýðde|    3|22269|
|          eotena|    3|22270|
|         heregar|    3|22271|
|        recounts|    3|22272|
|       unceasing|    3|22273|
|           waned|    3|22274|
|         gleeman|    3|22275|
|          allege|    3|22276|
|         jointed|    3|22277|
|         bracket|    3|22278|
|       recounted|    3|22279|
|       apportion|    3|22280|
|       mouthfuls|    3|22281|
|           hymns|    3|22282|
|           emend|    3|22283|
|        suchlike|    3|22284|
|      footprints|    3|22285|
|         bubbled|    3|22286|
|         heremod|    3|22287|
|        bragging|    3|22288|
