Values for Sample G 
The total number of words = 2104828
The total number of distinct = 36986
The popular treshold words = 1850
The common treshold 1 words = 17568
The common treshold 2 words = 19418
____________________________________________________________________________________________________________
Table for the top values
+--------------+-----+----+
|          Word|Count|Rank|
|          rage|  185|1080|
|        states|  185|1081|
|       fashion|  185|1082|
|        famous|  185|1083|
|          anne|  185|1084|
|      pericles|  185|1085|
|     advantage|  184|1086|
|       settled|  184|1087|
|       witness|  184|1088|
|        bright|  184|1089|
|      language|  183|1090|
|       finding|  183|1091|
|         usual|  183|1092|
|       putting|  183|1093|
|       engaged|  183|1094|
|       obliged|  183|1095|
|          cast|  183|1096|
|         learn|  183|1097|
|        assure|  182|1098|
|        action|  182|1099|
|       ephesus|  182|1100|
|      pandarus|  182|1101|
|          vain|  181|1102|
|          seat|  181|1103|
|        walked|  181|1104|
|      remained|  181|1105|
|           due|  181|1106|
|       prithee|  181|1107|
|        anyone|  180|1108|
|        figure|  180|1109|
|          blow|  180|1110|
|          beat|  180|1111|
|       farther|  180|1112|
|       heavens|  180|1113|
|      distance|  180|1114|
|      highness|  180|1115|
|      cressida|  180|1116|
|     rocinante|  180|1117|
|       private|  179|1118|
|         guard|  179|1119|
|         loved|  179|1120|
|           beg|  179|1121|
|        months|  179|1122|
|         beard|  179|1123|
|         seven|  178|1124|
|       journey|  178|1125|
|          move|  178|1126|
|     necessary|  177|1127|
|         fixed|  177|1128|
|      perceive|  177|1129|
|    honourable|  177|1130|
|          neck|  176|1131|
|        suffer|  176|1132|
|          tale|  176|1133|
|        portia|  176|1134|
|        memory|  175|1135|
|        sudden|  175|1136|
|         worst|  175|1137|
|       liberty|  175|1138|
|      chivalry|  175|1139|
|      parolles|  175|1140|
|   bolingbroke|  175|1141|
|        excuse|  174|1142|
|       entreat|  174|1143|
|         fetch|  174|1144|
|       meeting|  174|1145|
|         kings|  174|1146|
|          laws|  174|1147|
|        speaks|  174|1148|
|          pure|  174|1149|
|          post|  173|1150|
|        choose|  173|1151|
|      shepherd|  173|1152|
|         knave|  173|1153|
|         teeth|  172|1154|
|          hide|  172|1155|
|        prison|  172|1156|
|     condition|  172|1157|
|        future|  172|1158|
|         chief|  172|1159|
|           win|  172|1160|
|         needs|  172|1161|
|         shows|  172|1162|
|         cross|  171|1163|
|       measure|  171|1164|
|      believed|  171|1165|
|       counsel|  171|1166|
|      although|  170|1167|
|       learned|  170|1168|
|         dream|  170|1169|
|         drawn|  170|1170|
|         proof|  170|1171|
|       minutes|  169|1172|
|     mentioned|  169|1173|
|         glass|  169|1174|
|         throw|  169|1175|
|       offence|  169|1176|
|       telling|  169|1177|
|    determined|  169|1178|
|         paris|  169|1179|
|       follows|  169|1180|
|       enemies|  169|1181|
|       orlando|  169|1182|
|       attempt|  168|1183|
|       society|  168|1184|
|        joseph|  168|1185|
|          mere|  168|1186|
|         match|  168|1187|
|         alive|  168|1188|
|        barber|  168|1189|
|       theseus|  168|1190|
|           top|  167|1191|
|        during|  167|1192|
|         slave|  167|1193|
|           aid|  167|1194|
|         birth|  167|1195|
|     copyright|  167|1196|
|        united|  166|1197|
|      suddenly|  166|1198|
|         count|  166|1199|
|   information|  166|1200|
|      pleasant|  166|1201|
|         teach|  166|1202|
|          fame|  166|1203|
|        raised|  165|1204|
|        wicked|  165|1205|
|       reading|  165|1206|
|       writing|  165|1207|
|          moor|  165|1208|
| circumstances|  164|1209|
|     perfectly|  164|1210|
|        degree|  164|1211|
|        loving|  164|1212|
|        advice|  163|1213|
|        asleep|  163|1214|
|       embrace|  163|1215|
|          hers|  163|1216|
|        horses|  163|1217|
|         saint|  163|1218|
|        island|  163|1219|
|     demetrius|  163|1220|
|        imogen|  163|1221|
|         folly|  162|1222|
|       leonato|  162|1223|
|         bless|  161|1224|
|         blind|  161|1225|
|        shadow|  161|1226|
|     sovereign|  161|1227|
|      virtuous|  161|1228|
|        wishes|  161|1229|
|      achilles|  161|1230|
|        mancha|  161|1231|
|         title|  160|1232|
|       keeping|  160|1233|
|        expect|  160|1234|
|      fortunes|  160|1235|
|northumberland|  160|1236|
|       hareton|  160|1237|
|           fie|  160|1238|
|           oft|  160|1239|
|      beatrice|  160|1240|
|      supposed|  159|1241|
|       foolish|  159|1242|
|          real|  159|1243|
|      wretched|  159|1244|
|       proceed|  159|1245|
|        merely|  159|1246|
|     otherwise|  159|1247|
|          tree|  159|1248|
|     hartfield|  159|1249|
|       license|  158|1250|
|    government|  158|1251|
|          hark|  158|1252|
|          legs|  157|1253|
|         heads|  157|1254|
|        opened|  157|1255|
|       imagine|  157|1256|
|         twice|  157|1257|
|        flying|  157|1258|
|    melancholy|  157|1259|
|         slain|  157|1260|
|        talbot|  157|1261|
|         stone|  156|1262|
|         shake|  156|1263|
|          ease|  156|1264|
|       quarrel|  156|1265|
|         hopes|  156|1266|
|      methinks|  156|1267|
|         march|  155|1268|
|       persons|  155|1269|
|           won|  155|1270|
|       camilla|  155|1271|
|       forgive|  155|1272|
|         anger|  155|1273|
|         wives|  155|1274|
|          fare|  155|1275|
|      countess|  155|1276|
|       horatio|  155|1277|
|        toboso|  155|1278|
|         sworn|  154|1279|
|        temper|  154|1280|
|          rain|  154|1281|
|        bottom|  154|1282|
|         calls|  154|1283|
|       madness|  154|1284|
|       deserve|  154|1285|
|     enobarbus|  154|1286|
|       getting|  153|1287|
|          stir|  153|1288|
|        caught|  153|1289|
|        across|  153|1290|
|       exactly|  153|1291|
|  particularly|  153|1292|
|        minute|  153|1293|
|        placed|  153|1294|
|        talked|  153|1295|
|      promised|  153|1296|
|       absence|  153|1297|
|       deliver|  153|1298|
|          earl|  153|1299|
|          copy|  152|1300|
|        places|  152|1301|
|        escape|  152|1302|
|          loud|  152|1303|
|          rate|  152|1304|
|          week|  152|1305|
|     wherefore|  152|1306|
|         cruel|  152|1307|
|      repeated|  151|1308|
|         agree|  151|1309|
|    difference|  151|1310|
|        summer|  151|1311|
|         glory|  151|1312|
|          wide|  150|1313|
|           ago|  150|1314|
|        choice|  150|1315|
|         blame|  150|1316|
|       courage|  150|1317|
|         lived|  150|1318|
|         niece|  150|1319|
|          ones|  150|1320|
|      scarcely|  150|1321|
|          vile|  150|1322|
|         weary|  150|1323|
|     donations|  150|1324|
|        valour|  150|1325|
|        edmund|  150|1326|
|       leontes|  150|1327|
|    considered|  149|1328|
|      contrary|  149|1329|
|          nose|  149|1330|
|         roman|  149|1331|
|             v|  149|1332|
|       ancient|  149|1333|
|        leaves|  149|1334|
|   disposition|  149|1335|
|      carriage|  149|1336|
|         bears|  149|1337|
|         widow|  149|1338|
|     behaviour|  149|1339|
|        withal|  149|1340|
|      cardinal|  149|1341|
|       kitchen|  148|1342|
|         pains|  148|1343|
|       flowers|  148|1344|
|         broke|  148|1345|
|     perceived|  148|1346|
|       bearing|  148|1347|
|       matters|  148|1348|
|         sport|  148|1349|
|       traitor|  148|1350|
|         shape|  147|1351|
|         trees|  147|1352|
|       fingers|  147|1353|
|         dread|  147|1354|
|       drawing|  147|1355|
|         below|  147|1356|
|       perfect|  147|1357|
|          bade|  147|1358|
|          line|  146|1359|
|       stopped|  146|1360|
|       clothes|  146|1361|
|    confidence|  146|1362|
|        spring|  146|1363|
|    especially|  146|1364|
|        wisdom|  146|1365|
|        supper|  146|1366|
|         issue|  146|1367|
|        faults|  146|1368|
|        colour|  146|1369|
|        golden|  146|1370|
|          wars|  146|1371|
|      hastings|  146|1372|
|        olivia|  146|1373|
|        mortal|  145|1374|
|         lying|  145|1375|
|         dance|  145|1376|
|         walls|  145|1377|
|      somerset|  145|1378|
|     salisbury|  145|1379|
|        murder|  144|1380|
|           dry|  144|1381|
|           buy|  144|1382|
|       hostess|  144|1383|
|        sirrah|  144|1384|
|         julia|  144|1385|
|      property|  143|1386|
|      provided|  143|1387|
|       princes|  143|1388|
|        armour|  143|1389|
|         smoke|  142|1390|
|         sharp|  142|1391|
|        middle|  142|1392|
|        thinks|  142|1393|
|      approach|  142|1394|
|    friendship|  142|1395|
|       william|  142|1396|
|          cave|  142|1397|
|          anon|  142|1398|
|         viola|  142|1399|
|        corner|  141|1400|
|         enjoy|  141|1401|
|       allowed|  141|1402|
|    understood|  141|1403|
|          spot|  141|1404|
|         reach|  141|1405|
|       removed|  141|1406|
|         liege|  141|1407|
|       capulet|  141|1408|
|        tranio|  141|1409|
|      prospero|  141|1410|
|        author|  140|1411|
|         wound|  140|1412|
|    resolution|  140|1413|
|         beast|  140|1414|
|         rough|  140|1415|
|      bachelor|  140|1416|
|     dangerous|  140|1417|
|      precious|  140|1418|
|       desires|  140|1419|
|     sebastian|  140|1420|
|        finger|  139|1421|
|     miserable|  139|1422|
|          wood|  139|1423|
|         borne|  139|1424|
|       unhappy|  139|1425|
|       emperor|  139|1426|
|        marcus|  139|1427|
|       marcius|  139|1428|
|          ours|  138|1429|
|          warm|  138|1430|
|      flourish|  138|1431|
|          wits|  138|1432|
|        saddle|  138|1433|
|      sicinius|  138|1434|
|          pair|  137|1435|
|         spare|  137|1436|
|        showed|  137|1437|
|   pumblechook|  137|1438|
|         style|  137|1439|
|     situation|  137|1440|
|          idle|  137|1441|
|        female|  137|1442|
|         bates|  137|1443|
|          sign|  136|1444|
|          food|  136|1445|
|        senses|  136|1446|
|     shoulders|  136|1447|
|         share|  136|1448|
|       walking|  136|1449|
|         witch|  136|1450|
|          grew|  136|1451|
|       request|  136|1452|
|      literary|  136|1453|
|          heir|  136|1454|
|        access|  136|1455|
|        labour|  136|1456|
|       signior|  136|1457|
|      shoulder|  135|1458|
|       prevent|  135|1459|
|         knees|  135|1460|
|         human|  135|1461|
|       burning|  135|1462|
|          boys|  135|1463|
|      officers|  135|1464|
|        forgot|  135|1465|
|       blessed|  135|1466|
|        whence|  135|1467|
|        endure|  135|1468|
|       masters|  135|1469|
|       bertram|  135|1470|
|         gates|  134|1471|
|         cheek|  134|1472|
|         eight|  134|1473|
|          nine|  134|1474|
|        unable|  134|1475|
|       support|  134|1476|
|         souls|  134|1477|
|      lordship|  134|1478|
|      clifford|  134|1479|
|          fail|  133|1480|
|       anxious|  133|1481|
|      handsome|  133|1482|
|          fate|  133|1483|
|    adventures|  133|1484|
|         catch|  133|1485|
|          lend|  133|1486|
|          jest|  133|1487|
|         lucio|  133|1488|
|       charles|  132|1489|
|         loose|  132|1490|
|          drop|  132|1491|
|        misery|  132|1492|
|         doors|  132|1493|
|          poet|  132|1494|
|      constant|  132|1495|
|         scorn|  132|1496|
|       brandon|  132|1497|
|     apemantus|  132|1498|
|         curse|  131|1499|
|        sooner|  131|1500|
|       passing|  131|1501|
|      stranger|  131|1502|
|     convinced|  131|1503|
|          join|  131|1504|
|         raise|  131|1505|
|         spend|  131|1506|
|          hero|  131|1507|
|          dies|  131|1508|
|          cost|  130|1509|
|         signs|  130|1510|
|        filled|  130|1511|
|       earnest|  130|1512|
|         guess|  130|1513|
|       affairs|  130|1514|
|        wounds|  130|1515|
|       archive|  130|1516|
|      dreadful|  129|1517|
|    possession|  129|1518|
|       weather|  129|1519|
|         dying|  129|1520|
|      probably|  129|1521|
|         fears|  129|1522|
|         brief|  129|1523|
|         purse|  129|1524|
|        freely|  129|1525|
|       norfolk|  129|1526|
|         caius|  129|1527|
|      lothario|  129|1528|
|        beside|  128|1529|
|          tear|  128|1530|
|        silver|  128|1531|
|      bringing|  128|1532|
|          step|  128|1533|
|       officer|  128|1534|
|     posthumus|  128|1535|
|        bitter|  127|1536|
|        agreed|  127|1537|
|        double|  127|1538|
|       laughed|  127|1539|
|        thence|  127|1540|
|        humble|  127|1541|
|        search|  127|1542|
|       mounted|  127|1543|
|     elizabeth|  127|1544|
|       anselmo|  127|1545|
|      produced|  126|1546|
|         bread|  126|1547|
|        nearly|  126|1548|
|         sides|  126|1549|
|       appears|  126|1550|
|        credit|  126|1551|
|         awake|  126|1552|
|       patient|  126|1553|
|          sigh|  126|1554|
|        couple|  126|1555|
|          obey|  126|1556|
|    permission|  126|1557|
|          cure|  126|1558|
|     enchanted|  126|1559|
|        toward|  126|1560|
|          wert|  126|1561|
|         celia|  126|1562|
|         front|  125|1563|
|         moved|  125|1564|
|         avoid|  125|1565|
|          heat|  125|1566|
|        twelve|  125|1567|
|      landlord|  125|1568|
|         pluck|  125|1569|
|        whilst|  125|1570|
|        cheeks|  124|1571|
|    difficulty|  124|1572|
|          rank|  124|1573|
|     suspicion|  124|1574|
|         stars|  124|1575|
|     extremely|  124|1576|
|         feast|  124|1577|
|       weeping|  124|1578|
|      highbury|  124|1579|
|          ajax|  124|1580|
|     thersites|  124|1581|
|       camillo|  124|1582|
|      fernando|  124|1583|
|     authority|  123|1584|
|        guilty|  123|1585|
|          bent|  123|1586|
|     discourse|  123|1587|
|       offered|  123|1588|
| understanding|  123|1589|
|       observe|  123|1590|
|        safety|  123|1591|
|         holds|  123|1592|
|       provide|  123|1593|
|             f|  123|1594|
|         fools|  123|1595|
|       whither|  123|1596|
|      footnote|  123|1597|
|        armado|  123|1598|
|         maria|  123|1599|
|      malvolio|  123|1600|
|        silvia|  123|1601|
|          jack|  122|1602|
|          dust|  122|1603|
|     yesterday|  122|1604|
|     agreeable|  122|1605|
|         falls|  122|1606|
|         wants|  122|1607|
|         study|  122|1608|
|      prisoner|  122|1609|
|          bred|  122|1610|
|      moreover|  122|1611|
|        lovers|  122|1612|
|        verses|  122|1613|
|       hotspur|  122|1614|
|      lucentio|  122|1615|
|        buried|  121|1616|
|       fearful|  121|1617|
|          iron|  121|1618|
|        seated|  121|1619|
|        latter|  121|1620|
|      whenever|  121|1621|
|   remembrance|  121|1622|
|        stairs|  121|1623|
|         delay|  121|1624|
|       arrived|  121|1625|
|     paragraph|  121|1626|
|         cries|  121|1627|
|          troy|  121|1628|
|           del|  121|1629|
|        throat|  120|1630|
|         blows|  120|1631|
|       various|  120|1632|
|         grown|  120|1633|
|         shown|  120|1634|
|     persuaded|  120|1635|
|       becomes|  120|1636|
|      courtesy|  120|1637|
|       commend|  120|1638|
|          writ|  120|1639|
|        crowns|  120|1640|
|      polonius|  120|1641|
|       costard|  120|1642|
|      bassanio|  120|1643|
|     hortensio|  120|1644|
|       serious|  119|1645|
|          bare|  119|1646|
|    altogether|  119|1647|
|         aware|  119|1648|
|      ignorant|  119|1649|
|       express|  119|1650|
|         claim|  119|1651|
|          song|  119|1652|
|        keeper|  119|1653|
|          lack|  119|1654|
|     cervantes|  119|1655|
|       reasons|  118|1656|
|         faces|  118|1657|
|         brain|  118|1658|
|         owner|  118|1659|
|          park|  118|1660|
|           fee|  118|1661|
|         hadst|  118|1662|
|          army|  118|1663|
|         lafeu|  118|1664|
|       ulysses|  118|1665|
|       outside|  117|1666|
|     breakfast|  117|1667|
|     instantly|  117|1668|
|      surprise|  117|1669|
|       wanting|  117|1670|
|       willing|  117|1671|
|       prayers|  117|1672|
|      distress|  117|1673|
|          soot|  117|1674|
|           owe|  117|1675|
|       slender|  117|1676|
|          lion|  117|1677|
|        stones|  116|1678|
|      attended|  116|1679|
|      murderer|  116|1680|
|          luck|  116|1681|
|         quoth|  116|1682|
|       provost|  116|1683|
|     afternoon|  115|1684|
|       mistake|  115|1685|
|       despair|  115|1686|
|         threw|  115|1687|
|     described|  115|1688|
|        winter|  115|1689|
|       thither|  115|1690|
|      citizens|  115|1691|
|      earnshaw|  115|1692|
|           odd|  114|1693|
|     curiosity|  114|1694|
|         shook|  114|1695|
|       dressed|  114|1696|
|       quarter|  114|1697|
|         burst|  114|1698|
|          drum|  114|1699|
|           add|  114|1700|
|          burn|  114|1701|
|      practice|  114|1702|
|          fled|  114|1703|
|         spain|  114|1704|
|         river|  113|1705|
|         merit|  113|1706|
|        slowly|  113|1707|
|        affair|  113|1708|
|         kinds|  113|1709|
|        remedy|  113|1710|
|        abroad|  113|1711|
|         smith|  113|1712|
|        plague|  113|1713|
|         harry|  113|1714|
|         cathy|  113|1715|
|       ferrars|  113|1716|
|        exeter|  113|1717|
|         names|  112|1718|
|        yonder|  112|1719|
|  intelligence|  112|1720|
|       holding|  112|1721|
|   housekeeper|  112|1722|
|       suspect|  112|1723|
|         bones|  112|1724|
|  circumstance|  112|1725|
|       leisure|  112|1726|
|        remove|  112|1727|
|        demand|  112|1728|
|         adieu|  112|1729|
|        awhile|  112|1730|
|         troth|  112|1731|
|        bianca|  112|1732|
|     katherina|  112|1733|
|         ebook|  111|1734|
|         habit|  111|1735|
|      opposite|  111|1736|
|       picture|  111|1737|
|          ends|  111|1738|
|      complete|  111|1739|
|        motion|  111|1740|
|        proved|  111|1741|
|        begged|  111|1742|
|          fury|  111|1743|
|           bow|  111|1744|
|          feed|  111|1745|
|         skill|  111|1746|
|         grove|  111|1747|
|      persuade|  111|1748|
|      radiance|  111|1749|
|        dapple|  111|1750|
|         start|  110|1751|
|          tied|  110|1752|
|         ghost|  110|1753|
|      subjects|  110|1754|
|       gallant|  110|1755|
|        powers|  110|1756|
|      laughing|  110|1757|
|      blessing|  110|1758|
|          fill|  110|1759|
|      sentence|  110|1760|
|    misfortune|  110|1761|
|         sighs|  110|1762|
|     cymbeline|  110|1763|
|       lorenzo|  110|1764|
|         shore|  109|1765|
|   comfortable|  109|1766|
|       mention|  109|1767|
|           hit|  109|1768|
|      likewise|  109|1769|
|   consequence|  109|1770|
|      goodness|  109|1771|
|          yard|  109|1772|
|         turns|  109|1773|
|        thrown|  109|1774|
|          tone|  109|1775|
|     possessed|  109|1776|
|         chain|  109|1777|
|        defend|  109|1778|
|          plan|  109|1779|
|        sought|  109|1780|
|     katharine|  109|1781|
|          tent|  109|1782|
|      baptista|  109|1783|
|         poins|  109|1784|
|       macduff|  109|1785|
|        terror|  108|1786|
|          knee|  108|1787|
|         faint|  108|1788|
|      darkness|  108|1789|
|          snow|  108|1790|
|        fallen|  108|1791|
|          rare|  108|1792|
|         tutor|  108|1793|
|       tonight|  108|1794|
|          kate|  108|1795|
|         thick|  107|1796|
|         stick|  107|1797|
|        forced|  107|1798|
|        pieces|  107|1799|
|      required|  107|1800|
|        flower|  107|1801|
|    discovered|  107|1802|
|     ignorance|  107|1803|
|       prepare|  107|1804|
|           doe|  107|1805|
|         evans|  107|1806|
|      brothers|  106|1807|
|    expression|  106|1808|
|      mischief|  106|1809|
|         aloud|  106|1810|
|         thief|  106|1811|
|       running|  106|1812|
|       plainly|  106|1813|
|      finished|  106|1814|
|         coach|  106|1815|
|          rude|  106|1816|
|          bore|  106|1817|
|       smiling|  106|1818|
|       laertes|  106|1819|
|         cheer|  106|1820|
|       eternal|  106|1821|
|     daughters|  106|1822|
|         regan|  106|1823|
|      roderigo|  106|1824|
|    conclusion|  105|1825|
|        crying|  105|1826|
|       hanging|  105|1827|
|        listen|  105|1828|
|          slow|  105|1829|
|     influence|  105|1830|
|           box|  105|1831|
|          hung|  105|1832|
|         hoped|  105|1833|
|       success|  105|1834|
|        surely|  105|1835|
|     greatness|  105|1836|
|       quality|  105|1837|
|          moth|  105|1838|
|        coward|  105|1839|
|     trademark|  105|1840|
|       fairies|  105|1841|
|       shylock|  105|1842|
|      dorothea|  105|1843|
|     questions|  104|1844|
|       covered|  104|1845|
|     direction|  104|1846|
|         empty|  104|1847|
|      treasure|  104|1848|
|       venture|  104|1849|
|          gift|  104|1850|
+--------------+-----+----+

Table for the mid values

+--------------+-----+-----+
|          Word|Count| Rank|
+--------------+-----+-----+
|    bedclothes|    3|17568|
|     maddening|    3|17569|
|      swarming|    3|17570|
|  persecutions|    3|17571|
|          minx|    3|17572|
|        firmer|    3|17573|
|      benumbed|    3|17574|
|        kitten|    3|17575|
|     houseless|    3|17576|
|       morsels|    3|17577|
|       cleaner|    3|17578|
|   persecuting|    3|17579|
|   sympathised|    3|17580|
|       slights|    3|17581|
|     ransacked|    3|17582|
|   discoursing|    3|17583|
|        ailing|    3|17584|
|     gossiping|    3|17585|
|    hysterical|    3|17586|
|      carpeted|    3|17587|
|       spitted|    3|17588|
|      pheasant|    3|17589|
|    blackguard|    3|17590|
|      darlings|    3|17591|
|    unsociable|    3|17592|
|      overcast|    3|17593|
|      scrubbed|    3|17594|
|  expostulated|    3|17595|
|       cambric|    3|17596|
|    equanimity|    3|17597|
|     mustering|    3|17598|
|          coax|    3|17599|
|    tiresomely|    3|17600|
|         bairn|    3|17601|
|      coincide|    3|17602|
|      herrings|    3|17603|
|    detestably|    3|17604|
|           cub|    3|17605|
|         hoary|    3|17606|
|       worries|    3|17607|
|     peevishly|    3|17608|
|expostulations|    3|17609|
|       guesses|    3|17610|
|       tutored|    3|17611|
|      blisters|    3|17612|
|       leeches|    3|17613|
|       powders|    3|17614|
|  honeysuckles|    3|17615|
|   concessions|    3|17616|
|          dips|    3|17617|
|      protract|    3|17618|
|        grasps|    3|17619|
|    estimating|    3|17620|
|         furze|    3|17621|
|         agean|    3|17622|
|       banning|    3|17623|
|       leagued|    3|17624|
|     transient|    3|17625|
|        adhere|    3|17626|
|        evince|    3|17627|
|        fasted|    3|17628|
|       angered|    3|17629|
|      deceiver|    3|17630|
|   prejudicial|    3|17631|
|         cowed|    3|17632|
|   contaminate|    3|17633|
|          flog|    3|17634|
|        colony|    3|17635|
|    assistants|    3|17636|
|      multiply|    3|17637|
|     splinters|    3|17638|
|        tartly|    3|17639|
|      handfuls|    3|17640|
|      shudders|    3|17641|
|         appal|    3|17642|
|       sliding|    3|17643|
|        braved|    3|17644|
|      kirkyard|    3|17645|
|       untying|    3|17646|
|        fevers|    3|17647|
|         raves|    3|17648|
|      pledging|    3|17649|
|       bridles|    3|17650|
|        disown|    3|17651|
|         becks|    3|17652|
|     throttler|    3|17653|
|       tempter|    3|17654|
|        ribbed|    3|17655|
|        dunnut|    3|17656|
|         quilt|    3|17657|
|         allas|    3|17658|
|      plodding|    3|17659|
|         hahse|    3|17660|
|    smothering|    3|17661|
|     restrains|    3|17662|
|         yearn|    3|17663|
|      meditate|    3|17664|
|     iteration|    3|17665|
|       missive|    3|17666|
|    thickening|    3|17667|
|      bemoaned|    3|17668|
|        holier|    3|17669|
|    drowsiness|    3|17670|
|     proximity|    3|17671|
|   compressing|    3|17672|
|     giddiness|    3|17673|
|       misused|    3|17674|
|         suing|    3|17675|
|     poisoning|    3|17676|
|     perverted|    3|17677|
|      coveting|    3|17678|
|          ther|    3|17679|
|   phraseology|    3|17680|
|    marvelling|    3|17681|
|        molest|    3|17682|
| unsubstantial|    3|17683|
|    recounting|    3|17684|
|       charlie|    3|17685|
|      fiercest|    3|17686|
|        riband|    3|17687|
|         crops|    3|17688|
|       precept|    3|17689|
|       hollows|    3|17690|
| sanctimonious|    3|17691|
|      delusive|    3|17692|
|       sterner|    3|17693|
|            ly|    3|17694|
|         wince|    3|17695|
|    descendant|    3|17696|
|           ail|    3|17697|
|           nab|    3|17698|
|      damnably|    3|17699|
|    heartiness|    3|17700|
|      flippant|    3|17701|
|     documents|    3|17702|
|    commencing|    3|17703|
|       fringes|    3|17704|
|       brimful|    3|17705|
|     shadowing|    3|17706|
|       bugbear|    3|17707|
|         puffs|    3|17708|
|       gadding|    3|17709|
|        pertly|    3|17710|
| incapacitated|    3|17711|
|         snowy|    3|17712|
|         mitch|    3|17713|
|     interdict|    3|17714|
|     triumphed|    3|17715|
| inexperienced|    3|17716|
|      wickedly|    3|17717|
|       dappled|    3|17718|
|        delude|    3|17719|
|          ling|    3|17720|
|        grovel|    3|17721|
|        curbed|    3|17722|
| expeditiously|    3|17723|
|        jailor|    3|17724|
|   injunctions|    3|17725|
|    cockatrice|    3|17726|
|   incessantly|    3|17727|
|         delve|    3|17728|
|     fractions|    3|17729|
|        ponies|    3|17730|
|      moveable|    3|17731|
|        icicle|    3|17732|
|       stalled|    3|17733|
|    vegetables|    3|17734|
|        reaped|    3|17735|
|        grates|    3|17736|
|      perusing|    3|17737|
|         shoon|    3|17738|
|           arn|    3|17739|
|      grandest|    3|17740|
|      maturity|    3|17741|
|      glimpses|    3|17742|
|        demons|    3|17743|
|       coffins|    3|17744|
|    extinguish|    3|17745|
|      recurred|    3|17746|
|        benign|    3|17747|
|        burton|    3|17748|
|        listed|    3|17749|
|         olden|    3|17750|
|   publication|    3|17751|
|  commentaries|    3|17752|
|        sprout|    3|17753|
|        anunga|    3|17754|
|    pachivedas|    3|17755|
|   enumeration|    3|17756|
|  descriptions|    3|17757|
|       pundits|    3|17758|
|        quotes|    3|17759|
|      compiled|    3|17760|
|         nandi|    3|17761|
|   pataliputra|    3|17762|
|         patna|    3|17763|
|  respectively|    3|17764|
|         mover|    3|17765|
|      impurity|    3|17766|
|        ahalya|    3|17767|
|       kichaka|    3|17768|
|        sowing|    3|17769|
|          epic|    3|17770|
|     elephants|    3|17771|
|       turbans|    3|17772|
|      chanting|    3|17773|
|       armlets|    3|17774|
|     collyrium|    3|17775|
|        anoint|    3|17776|
|         vitas|    3|17777|
|       testing|    3|17778|
|    compatriot|    3|17779|
|     vidushaka|    3|17780|
|           lac|    3|17781|
|       minerva|    3|17782|
|      pantheon|    3|17783|
|      parasite|    3|17784|
|       buffoon|    3|17785|
|        dramas|    3|17786|
|       nayikas|    3|17787|
|       sellers|    3|17788|
|      injuring|    3|17789|
|           rig|    3|17790|
|         vedas|    3|17791|
|       sesamum|    3|17792|
|   maharashtra|    3|17793|
|        curved|    3|17794|
|        nipple|    3|17795|
|         mrigi|    3|17796|
|        bamboo|    3|17797|
|          phut|    3|17798|
|       abusive|    3|17799|
|     overwhelm|    3|17800|
|      acharyas|    3|17801|
|        endear|    3|17802|
|     superiors|    3|17803|
|     inferiors|    3|17804|
|     seasoning|    3|17805|
|        haters|    3|17806|
|         hater|    3|17807|
|       buffalo|    3|17808|
|     vermilion|    3|17809|
|     converses|    3|17810|
|     childlike|    3|17811|
|     gandharva|    3|17812|
|     disparage|    3|17813|
|       jasmine|    3|17814|
|       tellers|    3|17815|
|        radish|    3|17816|
|      peacocks|    3|17817|
|    diminished|    3|17818|
|        refers|    3|17819|
|  incontinence|    3|17820|
|     instigate|    3|17821|
|     paintings|    3|17822|
|  appreciation|    3|17823|
|     jewellery|    3|17824|
|       behaves|    3|17825|
|     manifests|    3|17826|
|     extolling|    3|17827|
|    calamities|    3|17828|
|        voulez|    3|17829|
|       langage|    3|17830|
|          bras|    3|17831|
|            ce|    3|17832|
|           ces|    3|17833|
|             à|    3|17834|
|    facilities|    3|17835|
|       rivalry|    3|17836|
|     parasites|    3|17837|
|     censuring|    3|17838|
|      acquires|    3|17839|
|     oblations|    3|17840|
|         tanks|    3|17841|
|   contracting|    3|17842|
|       artists|    3|17843|
|  negotiations|    3|17844|
|     vestments|    3|17845|
|    abandoning|    3|17846|
|          bead|    3|17847|
|     anointing|    3|17848|
|    myrabolans|    3|17849|
|  shvadaushtra|    3|17850|
|  aphrodisiacs|    3|17851|
|  flagellation|    3|17852|
|     medicinal|    3|17853|
|     saturated|    3|17854|
|     bleaching|    3|17855|
|      enabling|    3|17856|
|    authorized|    3|17857|
|   consistency|    3|17858|
|       acutely|    3|17859|
|       imbibed|    3|17860|
|      stanhill|    3|17861|
|    indecorous|    3|17862|
|     affluence|    3|17863|
|   unobtrusive|    3|17864|
|  impenetrable|    3|17865|
|  expressively|    3|17866|
| accommodating|    3|17867|
|       detract|    3|17868|
|   captivating|    3|17869|
|  gracefulness|    3|17870|
|     conquests|    3|17871|
|   speculative|    3|17872|
|       annexed|    3|17873|
|    undervalue|    3|17874|
|  undiscerning|    3|17875|
|       ensured|    3|17876|
|   refinements|    3|17877|
|       bowling|    3|17878|
|    uncheerful|    3|17879|
|  inadvertence|    3|17880|
|    controlled|    3|17881|
|  transporting|    3|17882|
|       bottoms|    3|17883|
| insufficiency|    3|17884|
|      thistles|    3|17885|
|     hallooing|    3|17886|
|     unwounded|    3|17887|
|      filigree|    3|17888|
